Stage,Start_Equation,Target_Equation,ChangeType,ChangedIndex1,From1,To1,ChangedIndex2,From2,To2,ChangedIndex3,From3,To3,ChangedIndex4,From4,To4,Start_Tokens,Target_Tokens
1228,'-2+11=2','-2+4=2',single,3,11,4,,,,,,,,,,'-;2;+;11;=;2','-;2;+;4;=;2'
1229,'1+-6=7','7+-6=1',multi,5,7,1,0,1,7,,,,,,,'1;+;-;6;=;7','7;+;-;6;=;1'
1230,'9+-9=3','9+-6=3',single,3,9,6,,,,,,,,,,'9;+;-;9;=;3','9;+;-;6;=;3'
1231,'-11--4=0','-4--4=0',single,1,11,4,,,,,,,,,,'-;11;-;-;4;=;0','-;4;-;-;4;=;0'
1232,'-8+-1=-75','-8+-7=-15',multi,7,7,1,4,1,7,,,,,,,'-;8;+;-;1;=;-;7;5','-;8;+;-;7;=;-;1;5'
1233,'-7+-4=-18','-7+-11=-18',single,4,4,11,,,,,,,,,,'-;7;+;-;4;=;-;1;8','-;7;+;-;11;=;-;1;8'
1234,'-7-7=8','-7+7=0',minus_to_plus,5,8,0,2,-,+,,,,,,,'-;7;-;7;=;8','-;7;+;7;=;0'
1235,'-8--9=-2','-8--6=-2',single,4,9,6,,,,,,,,,,'-;8;-;-;9;=;-;2','-;8;-;-;6;=;-;2'
1236,'-11+4=0','-11+11=0',single,3,4,11,,,,,,,,,,'-;11;+;4;=;0','-;11;+;11;=;0'
1237,'7+-5=3','7+-5=2',single,5,3,2,,,,,,,,,,'7;+;-;5;=;3','7;+;-;5;=;2'
1238,'-11+0=-5','-11+6=-5',single,3,0,6,,,,,,,,,,'-;11;+;0;=;-;5','-;11;+;6;=;-;5'
1239,'-5+2=-2','-5+2=-3',single,6,2,3,,,,,,,,,,'-;5;+;2;=;-;2','-;5;+;2;=;-;3'
1240,'-3+-6=-12','-3+-9=-12',single,4,6,9,,,,,,,,,,'-;3;+;-;6;=;-;1;2','-;3;+;-;9;=;-;1;2'
1241,'-7+4=-2','-7+4=-3',single,6,2,3,,,,,,,,,,'-;7;+;4;=;-;2','-;7;+;4;=;-;3'
1242,'-5--5=6','-5--5=0',single,6,6,0,,,,,,,,,,'-;5;-;-;5;=;6','-;5;-;-;5;=;0'
1243,'-8+-7=-13','-8+-7=-15',single,8,3,5,,,,,,,,,,'-;8;+;-;7;=;-;1;3','-;8;+;-;7;=;-;1;5'
1244,'11=11+-7','4=11+-7',single,0,11,4,,,,,,,,,,'11;=;11;+;-;7','4;=;11;+;-;7'
1245,'-6=-0+3','-6=-9+3',single,4,0,9,,,,,,,,,,'-;6;=;-;0;+;3','-;6;=;-;9;+;3'
1246,'2+-8=-9','2+-8=-6',single,6,9,6,,,,,,,,,,'2;+;-;8;=;-;9','2;+;-;8;=;-;6'
1247,'3+-4=-8','3+-11=-8',single,3,4,11,,,,,,,,,,'3;+;-;4;=;-;8','3;+;-;11;=;-;8'
1248,'-8+-1=-0','-8+-1=-9',single,7,0,9,,,,,,,,,,'-;8;+;-;1;=;-;0','-;8;+;-;1;=;-;9'
1249,'-8+2=-5','-8+3=-5',single,3,2,3,,,,,,,,,,'-;8;+;2;=;-;5','-;8;+;3;=;-;5'
1250,'-9+11=3','-9+11=2',single,5,3,2,,,,,,,,,,'-;9;+;11;=;3','-;9;+;11;=;2'
1251,'-3=-9-6','-3--9=6',multi,2,=,-,5,-,=,,,,,,,'-;3;=;-;9;-;6','-;3;-;-;9;=;6'
1252,'-7+-5=-10','-7+-3=-10',single,4,5,3,,,,,,,,,,'-;7;+;-;5;=;-;1;0','-;7;+;-;3;=;-;1;0'
1253,'9+-8=-2','6+-8=-2',single,0,9,6,,,,,,,,,,'9;+;-;8;=;-;2','6;+;-;8;=;-;2'
1254,'3+-8=-3','3+-8=-5',single,6,3,5,,,,,,,,,,'3;+;-;8;=;-;3','3;+;-;8;=;-;5'
1255,'-5+2=-1','-3+2=-1',single,1,5,3,,,,,,,,,,'-;5;+;2;=;-;1','-;3;+;2;=;-;1'
1256,'-8+9=-2','-8+6=-2',single,3,9,6,,,,,,,,,,'-;8;+;9;=;-;2','-;8;+;6;=;-;2'
1257,'-7--0=-1','-7--6=-1',single,4,0,6,,,,,,,,,,'-;7;-;-;0;=;-;1','-;7;-;-;6;=;-;1'
1258,'-6+9=2','-6+9=3',single,5,2,3,,,,,,,,,,'-;6;+;9;=;2','-;6;+;9;=;3'
1259,'-4=-2--2','-4--2=-2',multi,2,=,-,5,-,=,,,,,,,'-;4;=;-;2;-;-;2','-;4;-;-;2;=;-;2'
1260,'-9+-7=-13','-6+-7=-13',single,1,9,6,,,,,,,,,,'-;9;+;-;7;=;-;1;3','-;6;+;-;7;=;-;1;3'
1261,'-6+5=-3','-6+3=-3',single,3,5,3,,,,,,,,,,'-;6;+;5;=;-;3','-;6;+;3;=;-;3'
1262,'-3--9=3','-3--6=3',single,4,9,6,,,,,,,,,,'-;3;-;-;9;=;3','-;3;-;-;6;=;3'
1263,'-6--5=1','-5--6=1',multi,1,6,5,4,5,6,,,,,,,'-;6;-;-;5;=;1','-;5;-;-;6;=;1'
1264,'3+-6=-4','2+-6=-4',single,0,3,2,,,,,,,,,,'3;+;-;6;=;-;4','2;+;-;6;=;-;4'
1265,'3+-4=-2','2+-4=-2',single,0,3,2,,,,,,,,,,'3;+;-;4;=;-;2','2;+;-;4;=;-;2'
1266,'-9+-6=-18','-9+-9=-18',single,4,6,9,,,,,,,,,,'-;9;+;-;6;=;-;1;8','-;9;+;-;9;=;-;1;8'
1267,'-9+3=-7','-9+2=-7',single,3,3,2,,,,,,,,,,'-;9;+;3;=;-;7','-;9;+;2;=;-;7'
1268,'-0+-5=-11','-6+-5=-11',single,1,0,6,,,,,,,,,,'-;0;+;-;5;=;-;11','-;6;+;-;5;=;-;11'
1269,'-3+-4=-9','-5+-4=-9',single,1,3,5,,,,,,,,,,'-;3;+;-;4;=;-;9','-;5;+;-;4;=;-;9'
1270,'-11+-5=-19','-11+-5=-16',single,8,9,6,,,,,,,,,,'-;11;+;-;5;=;-;1;9','-;11;+;-;5;=;-;1;6'
1271,'5+-7=-4','3+-7=-4',single,0,5,3,,,,,,,,,,'5;+;-;7;=;-;4','3;+;-;7;=;-;4'
1272,'1+-7=6','7+-1=6',multi,3,7,1,0,1,7,,,,,,,'1;+;-;7;=;6','7;+;-;1;=;6'
1273,'-2+2=1','-2+3=1',single,3,2,3,,,,,,,,,,'-;2;+;2;=;1','-;2;+;3;=;1'
1274,'-1=-9-8','-1--9=8',multi,2,=,-,5,-,=,,,,,,,'-;1;=;-;9;-;8','-;1;-;-;9;=;8'
1275,'5+-2=2','5+-3=2',single,3,2,3,,,,,,,,,,'5;+;-;2;=;2','5;+;-;3;=;2'
1276,'-1+-9=-7','-1+-6=-7',single,4,9,6,,,,,,,,,,'-;1;+;-;9;=;-;7','-;1;+;-;6;=;-;7'
1277,'2+-3=0','2+-2=0',single,3,3,2,,,,,,,,,,'2;+;-;3;=;0','2;+;-;2;=;0'
1278,'-2--5=2','-2--5=3',single,6,2,3,,,,,,,,,,'-;2;-;-;5;=;2','-;2;-;-;5;=;3'
1279,'-2=1+-2','-2=1+-3',single,6,2,3,,,,,,,,,,'-;2;=;1;+;-;2','-;2;=;1;+;-;3'
1280,'-6+-3=-12','-9+-3=-12',single,1,6,9,,,,,,,,,,'-;6;+;-;3;=;-;1;2','-;9;+;-;3;=;-;1;2'
1281,'-7+-2=-6','-7+-2=-9',single,7,6,9,,,,,,,,,,'-;7;+;-;2;=;-;6','-;7;+;-;2;=;-;9'
1282,'-5+-7=-13','-5+-7=-12',single,8,3,2,,,,,,,,,,'-;5;+;-;7;=;-;1;3','-;5;+;-;7;=;-;1;2'
1283,'-1--8=9','-1--9=8',multi,4,8,9,6,9,8,,,,,,,'-;1;-;-;8;=;9','-;1;-;-;9;=;8'
1284,'-4+-1=-3','-4+-1=-5',single,7,3,5,,,,,,,,,,'-;4;+;-;1;=;-;3','-;4;+;-;1;=;-;5'
1285,'9=4+-2','9=11+-2',single,2,4,11,,,,,,,,,,'9;=;4;+;-;2','9;=;11;+;-;2'
1286,'-7--6=2','-7--9=2',single,4,6,9,,,,,,,,,,'-;7;-;-;6;=;2','-;7;-;-;9;=;2'
1287,'-0+9=3','-6+9=3',single,1,0,6,,,,,,,,,,'-;0;+;9;=;3','-;6;+;9;=;3'
1288,'-3+6=9','-3+8=5',multi,5,9,5,3,6,8,,,,,,,'-;3;+;6;=;9','-;3;+;8;=;5'
1289,'3+-7=-5','2+-7=-5',single,0,3,2,,,,,,,,,,'3;+;-;7;=;-;5','2;+;-;7;=;-;5'
1290,'-9+-11=-30','-9+-11=-20',single,7,3,2,,,,,,,,,,'-;9;+;-;11;=;-;3;0','-;9;+;-;11;=;-;2;0'
1291,'-2--4=9','-2--11=9',single,4,4,11,,,,,,,,,,'-;2;-;-;4;=;9','-;2;-;-;11;=;9'
1292,'-6--3=-1','-6--5=-1',single,4,3,5,,,,,,,,,,'-;6;-;-;3;=;-;1','-;6;-;-;5;=;-;1'
1293,'-4+-9=-12','-4+-9=-13',single,8,2,3,,,,,,,,,,'-;4;+;-;9;=;-;1;2','-;4;+;-;9;=;-;1;3'
1294,'8+-3=6','8+-2=6',single,3,3,2,,,,,,,,,,'8;+;-;3;=;6','8;+;-;2;=;6'
1295,'6+-2=3','6+-3=3',single,3,2,3,,,,,,,,,,'6;+;-;2;=;3','6;+;-;3;=;3'
1296,'-9+-11=-13','-9+-4=-13',single,4,11,4,,,,,,,,,,'-;9;+;-;11;=;-;1;3','-;9;+;-;4;=;-;1;3'
1297,'-9+-5=-11','-6+-5=-11',single,1,9,6,,,,,,,,,,'-;9;+;-;5;=;-;11','-;6;+;-;5;=;-;11'
1298,'-9+-6=-3','-3+-6=-9',multi,1,9,3,7,3,9,,,,,,,'-;9;+;-;6;=;-;3','-;3;+;-;6;=;-;9'
1299,'3+-6=-1','5+-6=-1',single,0,3,5,,,,,,,,,,'3;+;-;6;=;-;1','5;+;-;6;=;-;1'
1300,'-0+7=-2','-9+7=-2',single,1,0,9,,,,,,,,,,'-;0;+;7;=;-;2','-;9;+;7;=;-;2'
1301,'-9+-6=-12','-6+-6=-12',single,1,9,6,,,,,,,,,,'-;9;+;-;6;=;-;1;2','-;6;+;-;6;=;-;1;2'
1302,'-3--4=8','-3--11=8',single,4,4,11,,,,,,,,,,'-;3;-;-;4;=;8','-;3;-;-;11;=;8'
1303,'-0+-9=-18','-9+-9=-18',single,1,0,9,,,,,,,,,,'-;0;+;-;9;=;-;1;8','-;9;+;-;9;=;-;1;8'
1304,'-3--7=5','-2--7=5',single,1,3,2,,,,,,,,,,'-;3;-;-;7;=;5','-;2;-;-;7;=;5'
1305,'8--2=-2','0+-2=-2',minus_to_plus,0,8,0,1,-,+,,,,,,,'8;-;-;2;=;-;2','0;+;-;2;=;-;2'
1306,'-2+-1=-5','-2+-1=-3',single,7,5,3,,,,,,,,,,'-;2;+;-;1;=;-;5','-;2;+;-;1;=;-;3'
1307,'-9--1=-5','-6--1=-5',single,1,9,6,,,,,,,,,,'-;9;-;-;1;=;-;5','-;6;-;-;1;=;-;5'
1308,'5+-3=3','5+-3=2',single,5,3,2,,,,,,,,,,'5;+;-;3;=;3','5;+;-;3;=;2'
1309,'-8+5=-5','-8+3=-5',single,3,5,3,,,,,,,,,,'-;8;+;5;=;-;5','-;8;+;3;=;-;5'
1310,'-1--4=2','-1--4=3',single,6,2,3,,,,,,,,,,'-;1;-;-;4;=;2','-;1;-;-;4;=;3'
1311,'-7+1=-0','-7+1=-6',single,6,0,6,,,,,,,,,,'-;7;+;1;=;-;0','-;7;+;1;=;-;6'
1312,'-1+6=-7','-7+6=-1',multi,6,7,1,1,1,7,,,,,,,'-;1;+;6;=;-;7','-;7;+;6;=;-;1'
1313,'-8--0=-2','-8--6=-2',single,4,0,6,,,,,,,,,,'-;8;-;-;0;=;-;2','-;8;-;-;6;=;-;2'
1314,'5+-3=0','3+-3=0',single,0,5,3,,,,,,,,,,'5;+;-;3;=;0','3;+;-;3;=;0'
1315,'5+-6=-4','5+-9=-4',single,3,6,9,,,,,,,,,,'5;+;-;6;=;-;4','5;+;-;9;=;-;4'
1316,'3+-3=6','3+-3=0',single,5,6,0,,,,,,,,,,'3;+;-;3;=;6','3;+;-;3;=;0'
1317,'-9--5=4','-5--9=4',multi,1,9,5,4,5,9,,,,,,,'-;9;-;-;5;=;4','-;5;-;-;9;=;4'
1318,'-9+3=-4','-9+5=-4',single,3,3,5,,,,,,,,,,'-;9;+;3;=;-;4','-;9;+;5;=;-;4'
1319,'-1+-3=-6','-1+-5=-6',single,4,3,5,,,,,,,,,,'-;1;+;-;3;=;-;6','-;1;+;-;5;=;-;6'
1320,'-2+-7=-6','-2+-7=-9',single,7,6,9,,,,,,,,,,'-;2;+;-;7;=;-;6','-;2;+;-;7;=;-;9'
1321,'-2--6=8','-2--8=6',multi,6,8,6,4,6,8,,,,,,,'-;2;-;-;6;=;8','-;2;-;-;8;=;6'
1322,'-3+7=11','-3+7=4',single,5,11,4,,,,,,,,,,'-;3;+;7;=;11','-;3;+;7;=;4'
1323,'-11+-4=-13','-11+-4=-15',single,8,3,5,,,,,,,,,,'-;11;+;-;4;=;-;1;3','-;11;+;-;4;=;-;1;5'
1324,'3+-9=-9','3+-9=-6',single,6,9,6,,,,,,,,,,'3;+;-;9;=;-;9','3;+;-;9;=;-;6'
1325,'-8+-11=-12','-8+-4=-12',single,4,11,4,,,,,,,,,,'-;8;+;-;11;=;-;1;2','-;8;+;-;4;=;-;1;2'
1326,'-4+11=0','-11+11=0',single,1,4,11,,,,,,,,,,'-;4;+;11;=;0','-;11;+;11;=;0'
1327,'-4+-7=-18','-11+-7=-18',single,1,4,11,,,,,,,,,,'-;4;+;-;7;=;-;1;8','-;11;+;-;7;=;-;1;8'
1328,'3+-3=9','3+-3=0',single,5,9,0,,,,,,,,,,'3;+;-;3;=;9','3;+;-;3;=;0'
1329,'-9+7=-3','-9+7=-2',single,6,3,2,,,,,,,,,,'-;9;+;7;=;-;3','-;9;+;7;=;-;2'
1330,'-6=-8-2','-6--8=2',multi,2,=,-,5,-,=,,,,,,,'-;6;=;-;8;-;2','-;6;-;-;8;=;2'
1331,'-11+-5=-9','-4+-5=-9',single,1,11,4,,,,,,,,,,'-;11;+;-;5;=;-;9','-;4;+;-;5;=;-;9'
1332,'-3--9=-6','-9--3=-6',multi,4,9,3,1,3,9,,,,,,,'-;3;-;-;9;=;-;6','-;9;-;-;3;=;-;6'
1333,'-1+-5=-0','-1+-5=-6',single,7,0,6,,,,,,,,,,'-;1;+;-;5;=;-;0','-;1;+;-;5;=;-;6'
1334,'6=-3--0','6=-3--9',single,6,0,9,,,,,,,,,,'6;=;-;3;-;-;0','6;=;-;3;-;-;9'
1335,'-5=-0+4','-5=-9+4',single,4,0,9,,,,,,,,,,'-;5;=;-;0;+;4','-;5;=;-;9;+;4'
1336,'-6--6=3','-6--9=3',single,4,6,9,,,,,,,,,,'-;6;-;-;6;=;3','-;6;-;-;9;=;3'
1337,'4+-5=-9','4+-9=-5',multi,6,9,5,3,5,9,,,,,,,'4;+;-;5;=;-;9','4;+;-;9;=;-;5'
1338,'-3--7=11','-3--7=4',single,6,11,4,,,,,,,,,,'-;3;-;-;7;=;11','-;3;-;-;7;=;4'
1339,'0=-3--2','0=-3--3',single,6,2,3,,,,,,,,,,'0;=;-;3;-;-;2','0;=;-;3;-;-;3'
1340,'-6+-0=-15','-6+-9=-15',single,4,0,9,,,,,,,,,,'-;6;+;-;0;=;-;1;5','-;6;+;-;9;=;-;1;5'
1341,'-6--6=9','-6--6=0',single,6,9,0,,,,,,,,,,'-;6;-;-;6;=;9','-;6;-;-;6;=;0'
1342,'8+-5=5','8+-5=3',single,5,5,3,,,,,,,,,,'8;+;-;5;=;5','8;+;-;5;=;3'
1343,'-4--2=-9','-11--2=-9',single,1,4,11,,,,,,,,,,'-;4;-;-;2;=;-;9','-;11;-;-;2;=;-;9'
1344,'11+-3=6','11+-5=6',single,3,3,5,,,,,,,,,,'11;+;-;3;=;6','11;+;-;5;=;6'
1345,'5+-9=4','9+-5=4',multi,3,9,5,0,5,9,,,,,,,'5;+;-;9;=;4','9;+;-;5;=;4'
1346,'-7+-5=-13','-7+-5=-12',single,8,3,2,,,,,,,,,,'-;7;+;-;5;=;-;1;3','-;7;+;-;5;=;-;1;2'
1347,'-3+-5=-6','-3+-3=-6',single,4,5,3,,,,,,,,,,'-;3;+;-;5;=;-;6','-;3;+;-;3;=;-;6'
1348,'7+-4=2','7+-4=3',single,5,2,3,,,,,,,,,,'7;+;-;4;=;2','7;+;-;4;=;3'
1349,'1+-0=-5','1+-6=-5',single,3,0,6,,,,,,,,,,'1;+;-;0;=;-;5','1;+;-;6;=;-;5'
1350,'-2=-5--2','-2=-5--3',single,7,2,3,,,,,,,,,,'-;2;=;-;5;-;-;2','-;2;=;-;5;-;-;3'
1351,'5+-5=-2','3+-5=-2',single,0,5,3,,,,,,,,,,'5;+;-;5;=;-;2','3;+;-;5;=;-;2'
1352,'-4+9=2','-4+6=2',single,3,9,6,,,,,,,,,,'-;4;+;9;=;2','-;4;+;6;=;2'
1353,'2+-8=-0','2+-8=-6',single,6,0,6,,,,,,,,,,'2;+;-;8;=;-;0','2;+;-;8;=;-;6'
1354,'-8+9=-1','-9+8=-1',multi,1,8,9,3,9,8,,,,,,,'-;8;+;9;=;-;1','-;9;+;8;=;-;1'
1355,'-9=-3--6','-9--3=-6',multi,2,=,-,5,-,=,,,,,,,'-;9;=;-;3;-;-;6','-;9;-;-;3;=;-;6'
1356,'3+-6=9','9+-6=3',multi,5,9,3,0,3,9,,,,,,,'3;+;-;6;=;9','9;+;-;6;=;3'
1357,'-3--11=9','-2--11=9',single,1,3,2,,,,,,,,,,'-;3;-;-;11;=;9','-;2;-;-;11;=;9'
1358,'-4+-9=-10','-4+-6=-10',single,4,9,6,,,,,,,,,,'-;4;+;-;9;=;-;1;0','-;4;+;-;6;=;-;1;0'
1359,'-3=8+-4','-3=8+-11',single,6,4,11,,,,,,,,,,'-;3;=;8;+;-;4','-;3;=;8;+;-;11'
1360,'-0--8=-1','-9--8=-1',single,1,0,9,,,,,,,,,,'-;0;-;-;8;=;-;1','-;9;-;-;8;=;-;1'
1361,'-6+-9=-18','-9+-9=-18',single,1,6,9,,,,,,,,,,'-;6;+;-;9;=;-;1;8','-;9;+;-;9;=;-;1;8'
1362,'-1--7=9','-1--7=6',single,6,9,6,,,,,,,,,,'-;1;-;-;7;=;9','-;1;-;-;7;=;6'
1363,'-3+-7=-19','-3+-7=-10',single,8,9,0,,,,,,,,,,'-;3;+;-;7;=;-;1;9','-;3;+;-;7;=;-;1;0'
1364,'-3+-8=-4','-3+-8=-11',single,7,4,11,,,,,,,,,,'-;3;+;-;8;=;-;4','-;3;+;-;8;=;-;11'
1365,'-0=5+-11','-6=5+-11',single,1,0,6,,,,,,,,,,'-;0;=;5;+;-;11','-;6;=;5;+;-;11'
1366,'-5+-3=-6','-3+-3=-6',single,1,5,3,,,,,,,,,,'-;5;+;-;3;=;-;6','-;3;+;-;3;=;-;6'
1367,'-7--11=11','-7--11=4',single,6,11,4,,,,,,,,,,'-;7;-;-;11;=;11','-;7;-;-;11;=;4'
1368,'-7--7=9','-7--7=0',single,6,9,0,,,,,,,,,,'-;7;-;-;7;=;9','-;7;-;-;7;=;0'
1369,'-4=-1--3','-4--1=-3',multi,2,=,-,5,-,=,,,,,,,'-;4;=;-;1;-;-;3','-;4;-;-;1;=;-;3'
1370,'-3+6=-9','-9+6=-3',multi,6,9,3,1,3,9,,,,,,,'-;3;+;6;=;-;9','-;9;+;6;=;-;3'
1371,'-9--6=0','-6--6=0',single,1,9,6,,,,,,,,,,'-;9;-;-;6;=;0','-;6;-;-;6;=;0'
1372,'-11+-5=-10','-11+-5=-16',single,8,0,6,,,,,,,,,,'-;11;+;-;5;=;-;1;0','-;11;+;-;5;=;-;1;6'
1373,'-3+2=0','-3+3=0',single,3,2,3,,,,,,,,,,'-;3;+;2;=;0','-;3;+;3;=;0'
1374,'2=-7--0','2=-7--9',single,6,0,9,,,,,,,,,,'2;=;-;7;-;-;0','2;=;-;7;-;-;9'
1375,'-9--9=9','-9--9=0',single,6,9,0,,,,,,,,,,'-;9;-;-;9;=;9','-;9;-;-;9;=;0'
1376,'-3=-4+2','-2=-4+2',single,1,3,2,,,,,,,,,,'-;3;=;-;4;+;2','-;2;=;-;4;+;2'
1377,'-9+3=6','-3+9=6',multi,1,9,3,3,3,9,,,,,,,'-;9;+;3;=;6','-;3;+;9;=;6'
1378,'-2--9=6','-3--9=6',single,1,2,3,,,,,,,,,,'-;2;-;-;9;=;6','-;3;-;-;9;=;6'
1379,'-0+-1=-7','-6+-1=-7',single,1,0,6,,,,,,,,,,'-;0;+;-;1;=;-;7','-;6;+;-;1;=;-;7'
1380,'-6--11=2','-9--11=2',single,1,6,9,,,,,,,,,,'-;6;-;-;11;=;2','-;9;-;-;11;=;2'
1381,'-3+-4=-6','-2+-4=-6',single,1,3,2,,,,,,,,,,'-;3;+;-;4;=;-;6','-;2;+;-;4;=;-;6'
1382,'-2+0=7','-2+9=7',single,3,0,9,,,,,,,,,,'-;2;+;0;=;7','-;2;+;9;=;7'
1383,'-6+8=-1','-9+8=-1',single,1,6,9,,,,,,,,,,'-;6;+;8;=;-;1','-;9;+;8;=;-;1'
1384,'-9--3=-4','-9--5=-4',single,4,3,5,,,,,,,,,,'-;9;-;-;3;=;-;4','-;9;-;-;5;=;-;4'
1385,'-6+-11=-10','-6+-4=-10',single,4,11,4,,,,,,,,,,'-;6;+;-;11;=;-;1;0','-;6;+;-;4;=;-;1;0'
1386,'-9=-9+-3','-9=-6+-3',single,4,9,6,,,,,,,,,,'-;9;=;-;9;+;-;3','-;9;=;-;6;+;-;3'
1387,'-1+-6=-5','-1+-5=-6',multi,4,6,5,7,5,6,,,,,,,'-;1;+;-;6;=;-;5','-;1;+;-;5;=;-;6'
1388,'-3+-6=-6','-3+-6=-9',single,7,6,9,,,,,,,,,,'-;3;+;-;6;=;-;6','-;3;+;-;6;=;-;9'
1389,'-5--6=4','-5--9=4',single,4,6,9,,,,,,,,,,'-;5;-;-;6;=;4','-;5;-;-;9;=;4'
1390,'-8=-5--3','-8--5=-3',multi,2,=,-,5,-,=,,,,,,,'-;8;=;-;5;-;-;3','-;8;-;-;5;=;-;3'
1391,'-11+-11=-23','-11+-11=-22',single,8,3,2,,,,,,,,,,'-;11;+;-;11;=;-;2;3','-;11;+;-;11;=;-;2;2'
1392,'-2+-2=-5','-3+-2=-5',single,1,2,3,,,,,,,,,,'-;2;+;-;2;=;-;5','-;3;+;-;2;=;-;5'
1393,'-3--3=6','-3--3=0',single,6,6,0,,,,,,,,,,'-;3;-;-;3;=;6','-;3;-;-;3;=;0'
1394,'-3=-9+0','-3=-9+6',single,6,0,6,,,,,,,,,,'-;3;=;-;9;+;0','-;3;=;-;9;+;6'
1395,'9+-3=7','9+-2=7',single,3,3,2,,,,,,,,,,'9;+;-;3;=;7','9;+;-;2;=;7'
1396,'-9+-2=-8','-6+-2=-8',single,1,9,6,,,,,,,,,,'-;9;+;-;2;=;-;8','-;6;+;-;2;=;-;8'
1397,'1+-6=-8','1+-9=-8',single,3,6,9,,,,,,,,,,'1;+;-;6;=;-;8','1;+;-;9;=;-;8'
1398,'-4+-6=-19','-4+-6=-10',single,8,9,0,,,,,,,,,,'-;4;+;-;6;=;-;1;9','-;4;+;-;6;=;-;1;0'
1399,'5+-7=-3','5+-7=-2',single,6,3,2,,,,,,,,,,'5;+;-;7;=;-;3','5;+;-;7;=;-;2'
1400,'-4+-8=-19','-11+-8=-19',single,1,4,11,,,,,,,,,,'-;4;+;-;8;=;-;1;9','-;11;+;-;8;=;-;1;9'
1401,'-6--3=-4','-6--2=-4',single,4,3,2,,,,,,,,,,'-;6;-;-;3;=;-;4','-;6;-;-;2;=;-;4'
1402,'-9+9=3','-6+9=3',single,1,9,6,,,,,,,,,,'-;9;+;9;=;3','-;6;+;9;=;3'
1403,'2=-11--6','2=-4--6',single,3,11,4,,,,,,,,,,'2;=;-;11;-;-;6','2;=;-;4;-;-;6'
1404,'5+-8=-5','5+-8=-3',single,6,5,3,,,,,,,,,,'5;+;-;8;=;-;5','5;+;-;8;=;-;3'
1405,'-5+1=-6','-6+1=-5',multi,6,6,5,1,5,6,,,,,,,'-;5;+;1;=;-;6','-;6;+;1;=;-;5'
1406,'-3--9=0','-3--9=6',single,6,0,6,,,,,,,,,,'-;3;-;-;9;=;0','-;3;-;-;9;=;6'
1407,'-1=-11--3','-1=-4--3',single,4,11,4,,,,,,,,,,'-;1;=;-;11;-;-;3','-;1;=;-;4;-;-;3'
1408,'-2+-5=-8','-3+-5=-8',single,1,2,3,,,,,,,,,,'-;2;+;-;5;=;-;8','-;3;+;-;5;=;-;8'
1409,'-6=-4+-3','-6=-4+-2',single,7,3,2,,,,,,,,,,'-;6;=;-;4;+;-;3','-;6;=;-;4;+;-;2'
1410,'-11+8=-5','-11+8=-3',single,6,5,3,,,,,,,,,,'-;11;+;8;=;-;5','-;11;+;8;=;-;3'
1411,'-1+6=3','-1+6=5',single,5,3,5,,,,,,,,,,'-;1;+;6;=;3','-;1;+;6;=;5'
1412,'8+-2=5','8+-3=5',single,3,2,3,,,,,,,,,,'8;+;-;2;=;5','8;+;-;3;=;5'
1413,'8+-2=9','8+-2=6',single,5,9,6,,,,,,,,,,'8;+;-;2;=;9','8;+;-;2;=;6'
1414,'-11+3=-1','-4+3=-1',single,1,11,4,,,,,,,,,,'-;11;+;3;=;-;1','-;4;+;3;=;-;1'
1415,'-5+-6=-14','-5+-9=-14',single,4,6,9,,,,,,,,,,'-;5;+;-;6;=;-;1;4','-;5;+;-;9;=;-;1;4'
1416,'-2=-11-9','-2--11=9',multi,2,=,-,5,-,=,,,,,,,'-;2;=;-;11;-;9','-;2;-;-;11;=;9'
1417,'-6+-8=-17','-9+-8=-17',single,1,6,9,,,,,,,,,,'-;6;+;-;8;=;-;1;7','-;9;+;-;8;=;-;1;7'
1418,'-6--3=-9','-8--3=-5',multi,7,9,5,1,6,8,,,,,,,'-;6;-;-;3;=;-;9','-;8;-;-;3;=;-;5'
1419,'11+-11=7','11+-4=7',single,3,11,4,,,,,,,,,,'11;+;-;11;=;7','11;+;-;4;=;7'
1420,'-5--2=-1','-3--2=-1',single,1,5,3,,,,,,,,,,'-;5;-;-;2;=;-;1','-;3;-;-;2;=;-;1'
1421,'9+-11=5','9+-4=5',single,3,11,4,,,,,,,,,,'9;+;-;11;=;5','9;+;-;4;=;5'
1422,'6+-4=5','9+-4=5',single,0,6,9,,,,,,,,,,'6;+;-;4;=;5','9;+;-;4;=;5'
1423,'8+-11=-5','8+-11=-3',single,6,5,3,,,,,,,,,,'8;+;-;11;=;-;5','8;+;-;11;=;-;3'
1424,'4+-3=-1','4+-5=-1',single,3,3,5,,,,,,,,,,'4;+;-;3;=;-;1','4;+;-;5;=;-;1'
1425,'3+-8=-6','2+-8=-6',single,0,3,2,,,,,,,,,,'3;+;-;8;=;-;6','2;+;-;8;=;-;6'
1426,'-5+5=2','-3+5=2',single,1,5,3,,,,,,,,,,'-;5;+;5;=;2','-;3;+;5;=;2'
1427,'-3--6=4','-2--6=4',single,1,3,2,,,,,,,,,,'-;3;-;-;6;=;4','-;2;-;-;6;=;4'
1428,'-11+-2=-14','-11+-3=-14',single,4,2,3,,,,,,,,,,'-;11;+;-;2;=;-;1;4','-;11;+;-;3;=;-;1;4'
1429,'5+-11=-8','3+-11=-8',single,0,5,3,,,,,,,,,,'5;+;-;11;=;-;8','3;+;-;11;=;-;8'
